date,product_name,category,quantity_sold,revenue,region,price,stock
2024-03-30,Echelon Gaming Desk,Furniture,16,560000,North,35000,64
2024-03-31,Quantum Pro Laptop,Electronics,9,1350000,West,150000,112
2024-03-31,Titan GPU X,Components,12,1020000,South,85000,73
2024-03-31,Aero Max Drone,Gadgets,17,1105000,South,65000,98
2024-03-31,Lumina VR Headset,Wearables,21,945000,North,45000,109
2024-03-31,Echelon Gaming Desk,Furniture,12,420000,East,35000,65
2024-04-01,Quantum Pro Laptop,Electronics,5,750000,North,150000,63
2024-04-01,Titan GPU X,Components,9,765000,East,85000,82
2024-04-01,Aero Max Drone,Gadgets,16,1040000,South,65000,142
2024-04-01,Lumina VR Headset,Wearables,18,810000,West,45000,68
2024-04-01,Echelon Gaming Desk,Furniture,11,385000,South,35000,82
2024-04-02,Quantum Pro Laptop,Electronics,7,1050000,East,150000,67
2024-04-02,Titan GPU X,Components,11,935000,South,85000,66
2024-04-02,Aero Max Drone,Gadgets,15,975000,East,65000,119
2024-04-02,Lumina VR Headset,Wearables,18,810000,West,45000,123
2024-04-02,Echelon Gaming Desk,Furniture,15,525000,South,35000,137
2024-04-03,Quantum Pro Laptop,Electronics,6,900000,South,150000,176
2024-04-03,Titan GPU X,Components,10,850000,North,85000,129
2024-04-03,Aero Max Drone,Gadgets,16,1040000,West,65000,61
2024-04-03,Lumina VR Headset,Wearables,19,855000,East,45000,70
2024-04-03,Echelon Gaming Desk,Furniture,12,420000,North,35000,81
2024-04-04,Quantum Pro Laptop,Electronics,6,900000,North,150000,183
2024-04-04,Titan GPU X,Components,12,1020000,South,85000,186
2024-04-04,Aero Max Drone,Gadgets,14,910000,West,65000,110
2024-04-04,Lumina VR Headset,Wearables,18,810000,East,45000,104
2024-04-04,Echelon Gaming Desk,Furniture,9,315000,North,35000,150
2024-04-05,Quantum Pro Laptop,Electronics,6,900000,East,150000,75
2024-04-05,Titan GPU X,Components,8,680000,North,85000,191
2024-04-05,Aero Max Drone,Gadgets,12,780000,East,65000,171
2024-04-05,Lumina VR Headset,Wearables,20,900000,East,45000,108
2024-04-05,Echelon Gaming Desk,Furniture,12,420000,West,35000,73
2024-04-06,Quantum Pro Laptop,Electronics,7,1050000,North,150000,140
2024-04-06,Titan GPU X,Components,15,1275000,South,85000,159
2024-04-06,Aero Max Drone,Gadgets,20,1300000,South,65000,86
2024-04-06,Lumina VR Headset,Wearables,30,1350000,West,45000,121
2024-04-06,Echelon Gaming Desk,Furniture,20,700000,West,35000,155
2024-04-07,Quantum Pro Laptop,Electronics,6,900000,West,150000,148
2024-04-07,Titan GPU X,Components,14,1190000,East,85000,60
2024-04-07,Aero Max Drone,Gadgets,22,1430000,West,65000,136
2024-04-07,Lumina VR Headset,Wearables,28,1260000,East,45000,189
2024-04-07,Echelon Gaming Desk,Furniture,22,770000,North,35000,78
2024-04-08,Quantum Pro Laptop,Electronics,7,1050000,South,150000,156
2024-04-08,Titan GPU X,Components,9,765000,South,85000,72
2024-04-08,Aero Max Drone,Gadgets,13,845000,East,65000,139
2024-04-08,Lumina VR Headset,Wearables,13,585000,South,45000,172
2024-04-08,Echelon Gaming Desk,Furniture,16,560000,West,35000,188
2024-04-09,Quantum Pro Laptop,Electronics,5,750000,South,150000,191
2024-04-09,Titan GPU X,Components,10,850000,South,85000,186
2024-04-09,Aero Max Drone,Gadgets,15,975000,West,65000,116
2024-04-09,Lumina VR Headset,Wearables,20,900000,North,45000,127
2024-04-09,Echelon Gaming Desk,Furniture,16,560000,North,35000,70
2024-04-10,Quantum Pro Laptop,Electronics,6,900000,South,150000,64
2024-04-10,Titan GPU X,Components,10,850000,West,85000,165
2024-04-10,Aero Max Drone,Gadgets,14,910000,West,65000,99
2024-04-10,Lumina VR Headset,Wearables,20,900000,West,45000,127
2024-04-10,Echelon Gaming Desk,Furniture,13,455000,West,35000,58
2024-04-11,Quantum Pro Laptop,Electronics,6,900000,North,150000,195
2024-04-11,Titan GPU X,Components,7,595000,North,85000,130
2024-04-11,Aero Max Drone,Gadgets,15,975000,South,65000,116
2024-04-11,Lumina VR Headset,Wearables,22,990000,West,45000,149
2024-04-11,Echelon Gaming Desk,Furniture,9,315000,East,35000,130
2024-04-12,Quantum Pro Laptop,Electronics,7,1050000,West,150000,184
2024-04-12,Titan GPU X,Components,9,765000,South,85000,119
2024-04-12,Aero Max Drone,Gadgets,13,845000,East,65000,137
2024-04-12,Lumina VR Headset,Wearables,21,945000,South,45000,96
2024-04-12,Echelon Gaming Desk,Furniture,15,525000,East,35000,73
2024-04-13,Quantum Pro Laptop,Electronics,9,1350000,North,150000,156
2024-04-13,Titan GPU X,Components,13,1105000,West,85000,173
2024-04-13,Aero Max Drone,Gadgets,15,975000,West,65000,142
2024-04-13,Lumina VR Headset,Wearables,27,1215000,South,45000,77
2024-04-13,Echelon Gaming Desk,Furniture,12,420000,West,35000,73
2024-04-14,Quantum Pro Laptop,Electronics,8,1200000,West,150000,155
2024-04-14,Titan GPU X,Components,14,1190000,West,85000,149
2024-04-14,Aero Max Drone,Gadgets,23,1495000,North,65000,98
2024-04-14,Lumina VR Headset,Wearables,26,1170000,East,45000,75
2024-04-14,Echelon Gaming Desk,Furniture,13,455000,North,35000,86
2024-04-15,Quantum Pro Laptop,Electronics,6,900000,West,150000,152
2024-04-15,Titan GPU X,Components,11,935000,West,85000,102
2024-04-15,Aero Max Drone,Gadgets,13,845000,East,65000,116
2024-04-15,Lumina VR Headset,Wearables,22,990000,West,45000,160
2024-04-15,Echelon Gaming Desk,Furniture,14,490000,West,35000,173
2024-04-16,Quantum Pro Laptop,Electronics,5,750000,East,150000,153
2024-04-16,Titan GPU X,Components,12,1020000,West,85000,164
2024-04-16,Aero Max Drone,Gadgets,15,975000,South,65000,90
2024-04-16,Lumina VR Headset,Wearables,20,900000,West,45000,127
2024-04-16,Echelon Gaming Desk,Furniture,11,385000,West,35000,74
2024-04-17,Quantum Pro Laptop,Electronics,5,750000,West,150000,76
2024-04-17,Titan GPU X,Components,9,765000,West,85000,123
2024-04-17,Aero Max Drone,Gadgets,17,1105000,East,65000,77
2024-04-17,Lumina VR Headset,Wearables,12,540000,North,45000,172
2024-04-17,Echelon Gaming Desk,Furniture,11,385000,South,35000,132
2024-04-18,Quantum Pro Laptop,Electronics,6,900000,South,150000,71
2024-04-18,Titan GPU X,Components,10,850000,South,85000,55
2024-04-18,Aero Max Drone,Gadgets,17,1105000,East,65000,172
2024-04-18,Lumina VR Headset,Wearables,20,900000,South,45000,142
2024-04-18,Echelon Gaming Desk,Furniture,12,420000,North,35000,150
2024-04-19,Quantum Pro Laptop,Electronics,7,1050000,South,150000,176
2024-04-19,Titan GPU X,Components,12,1020000,West,85000,196
2024-04-19,Aero Max Drone,Gadgets,13,845000,West,65000,82
2024-04-19,Lumina VR Headset,Wearables,18,810000,South,45000,89
2024-04-19,Echelon Gaming Desk,Furniture,10,350000,North,35000,169
2024-04-20,Quantum Pro Laptop,Electronics,8,1200000,East,150000,103
2024-04-20,Titan GPU X,Components,12,1020000,West,85000,95
2024-04-20,Aero Max Drone,Gadgets,20,1300000,South,65000,188
2024-04-20,Lumina VR Headset,Wearables,22,990000,West,45000,103
2024-04-20,Echelon Gaming Desk,Furniture,18,630000,North,35000,141
2024-04-21,Quantum Pro Laptop,Electronics,9,1350000,West,150000,176
2024-04-21,Titan GPU X,Components,9,765000,North,85000,159
2024-04-21,Aero Max Drone,Gadgets,17,1105000,North,65000,82
2024-04-21,Lumina VR Headset,Wearables,30,1350000,West,45000,162
2024-04-21,Echelon Gaming Desk,Furniture,19,665000,North,35000,59
2024-04-22,Quantum Pro Laptop,Electronics,7,1050000,South,150000,164
2024-04-22,Titan GPU X,Components,14,1190000,North,85000,95
2024-04-22,Aero Max Drone,Gadgets,16,1040000,West,65000,59
2024-04-22,Lumina VR Headset,Wearables,15,675000,East,45000,61
2024-04-22,Echelon Gaming Desk,Furniture,14,490000,South,35000,60
2024-04-23,Quantum Pro Laptop,Electronics,4,600000,North,150000,105
2024-04-23,Titan GPU X,Components,9,765000,West,85000,178
2024-04-23,Aero Max Drone,Gadgets,14,910000,South,65000,61
2024-04-23,Lumina VR Headset,Wearables,15,675000,West,45000,84
2024-04-23,Echelon Gaming Desk,Furniture,15,525000,East,35000,136
2024-04-24,Quantum Pro Laptop,Electronics,7,1050000,West,150000,101
2024-04-24,Titan GPU X,Components,9,765000,East,85000,107
2024-04-24,Aero Max Drone,Gadgets,14,910000,North,65000,152
2024-04-24,Lumina VR Headset,Wearables,17,765000,East,45000,155
2024-04-24,Echelon Gaming Desk,Furniture,12,420000,South,35000,139
2024-04-25,Quantum Pro Laptop,Electronics,4,600000,North,150000,126
2024-04-25,Titan GPU X,Components,13,1105000,East,85000,168
2024-04-25,Aero Max Drone,Gadgets,15,975000,North,65000,179
2024-04-25,Lumina VR Headset,Wearables,16,720000,North,45000,142
2024-04-25,Echelon Gaming Desk,Furniture,14,490000,East,35000,82
2024-04-26,Quantum Pro Laptop,Electronics,5,750000,West,150000,189
2024-04-26,Titan GPU X,Components,8,680000,West,85000,161
2024-04-26,Aero Max Drone,Gadgets,16,1040000,South,65000,140
2024-04-26,Lumina VR Headset,Wearables,24,1080000,North,45000,80
2024-04-26,Echelon Gaming Desk,Furniture,13,455000,North,35000,171
2024-04-27,Quantum Pro Laptop,Electronics,9,1350000,West,150000,92
2024-04-27,Titan GPU X,Components,16,1360000,North,85000,164
2024-04-27,Aero Max Drone,Gadgets,20,1300000,South,65000,116
2024-04-27,Lumina VR Headset,Wearables,20,900000,South,45000,158
2024-04-27,Echelon Gaming Desk,Furniture,19,665000,South,35000,175
2024-04-28,Quantum Pro Laptop,Electronics,8,1200000,West,150000,101
2024-04-28,Titan GPU X,Components,15,1275000,South,85000,161
2024-04-28,Aero Max Drone,Gadgets,24,1560000,South,65000,175
2024-04-28,Lumina VR Headset,Wearables,25,1125000,West,45000,155
2024-04-28,Echelon Gaming Desk,Furniture,20,700000,North,35000,162
2024-04-29,Quantum Pro Laptop,Electronics,7,1050000,South,150000,69
2024-04-29,Titan GPU X,Components,10,850000,West,85000,194
2024-04-29,Aero Max Drone,Gadgets,15,975000,West,65000,87
2024-04-29,Lumina VR Headset,Wearables,24,1080000,North,45000,142
2024-04-29,Echelon Gaming Desk,Furniture,14,490000,North,35000,128
2024-04-30,Quantum Pro Laptop,Electronics,5,750000,North,150000,189
2024-04-30,Titan GPU X,Components,11,935000,East,85000,55
2024-04-30,Aero Max Drone,Gadgets,17,1105000,South,65000,165
2024-04-30,Lumina VR Headset,Wearables,15,675000,South,45000,193
2024-04-30,Echelon Gaming Desk,Furniture,12,420000,West,35000,138
2024-05-01,Quantum Pro Laptop,Electronics,6,900000,South,150000,187
2024-05-01,Titan GPU X,Components,7,595000,West,85000,170
2024-05-01,Aero Max Drone,Gadgets,18,1170000,East,65000,197
2024-05-01,Lumina VR Headset,Wearables,19,855000,North,45000,72
2024-05-01,Echelon Gaming Desk,Furniture,9,315000,West,35000,57
2024-05-02,Quantum Pro Laptop,Electronics,6,900000,East,150000,69
2024-05-02,Titan GPU X,Components,10,850000,South,85000,124
2024-05-02,Aero Max Drone,Gadgets,14,910000,South,65000,153
2024-05-02,Lumina VR Headset,Wearables,14,630000,West,45000,83
2024-05-02,Echelon Gaming Desk,Furniture,11,385000,South,35000,171
2024-05-03,Quantum Pro Laptop,Electronics,4,600000,South,150000,105
2024-05-03,Titan GPU X,Components,9,765000,East,85000,167
2024-05-03,Aero Max Drone,Gadgets,12,780000,South,65000,162
2024-05-03,Lumina VR Headset,Wearables,23,1035000,West,45000,177
2024-05-03,Echelon Gaming Desk,Furniture,13,455000,South,35000,148
2024-05-04,Quantum Pro Laptop,Electronics,9,1350000,West,150000,195
2024-05-04,Titan GPU X,Components,13,1105000,South,85000,108
2024-05-04,Aero Max Drone,Gadgets,24,1560000,North,65000,187
2024-05-04,Lumina VR Headset,Wearables,32,1440000,North,45000,83
2024-05-04,Echelon Gaming Desk,Furniture,17,595000,West,35000,150
2024-05-05,Quantum Pro Laptop,Electronics,9,1350000,West,150000,89
2024-05-05,Titan GPU X,Components,18,1530000,East,85000,116
2024-05-05,Aero Max Drone,Gadgets,28,1820000,East,65000,96
2024-05-05,Lumina VR Headset,Wearables,25,1125000,South,45000,65
2024-05-05,Echelon Gaming Desk,Furniture,19,665000,West,35000,88
2024-05-06,Quantum Pro Laptop,Electronics,6,900000,West,150000,162
2024-05-06,Titan GPU X,Components,7,595000,South,85000,104
2024-05-06,Aero Max Drone,Gadgets,17,1105000,North,65000,98
2024-05-06,Lumina VR Headset,Wearables,18,810000,East,45000,142
2024-05-06,Echelon Gaming Desk,Furniture,12,420000,South,35000,120
2024-05-07,Quantum Pro Laptop,Electronics,6,900000,East,150000,122
2024-05-07,Titan GPU X,Components,8,680000,West,85000,84
2024-05-07,Aero Max Drone,Gadgets,16,1040000,North,65000,190
2024-05-07,Lumina VR Headset,Wearables,20,900000,East,45000,132
2024-05-07,Echelon Gaming Desk,Furniture,12,420000,West,35000,146
2024-05-08,Quantum Pro Laptop,Electronics,6,900000,West,150000,83
2024-05-08,Titan GPU X,Components,10,850000,West,85000,190
2024-05-08,Aero Max Drone,Gadgets,18,1170000,East,65000,179
2024-05-08,Lumina VR Headset,Wearables,19,855000,South,45000,152
2024-05-08,Echelon Gaming Desk,Furniture,9,315000,West,35000,124
2024-05-09,Quantum Pro Laptop,Electronics,6,900000,East,150000,126
2024-05-09,Titan GPU X,Components,10,850000,North,85000,130
2024-05-09,Aero Max Drone,Gadgets,17,1105000,East,65000,151
2024-05-09,Lumina VR Headset,Wearables,21,945000,West,45000,126
2024-05-09,Echelon Gaming Desk,Furniture,11,385000,East,35000,110
2024-05-10,Quantum Pro Laptop,Electronics,6,900000,South,150000,120
2024-05-10,Titan GPU X,Components,9,765000,South,85000,68
2024-05-10,Aero Max Drone,Gadgets,15,975000,West,65000,119
2024-05-10,Lumina VR Headset,Wearables,18,810000,North,45000,176
2024-05-10,Echelon Gaming Desk,Furniture,9,315000,North,35000,164
2024-05-11,Quantum Pro Laptop,Electronics,9,1350000,East,150000,126
2024-05-11,Titan GPU X,Components,12,1020000,North,85000,133
2024-05-11,Aero Max Drone,Gadgets,18,1170000,North,65000,80
2024-05-11,Lumina VR Headset,Wearables,23,1035000,East,45000,194
2024-05-11,Echelon Gaming Desk,Furniture,15,525000,East,35000,135
2024-05-12,Quantum Pro Laptop,Electronics,8,1200000,North,150000,53
2024-05-12,Titan GPU X,Components,17,1445000,North,85000,167
2024-05-12,Aero Max Drone,Gadgets,18,1170000,North,65000,138
2024-05-12,Lumina VR Headset,Wearables,28,1260000,North,45000,63
2024-05-12,Echelon Gaming Desk,Furniture,22,770000,West,35000,130
2024-05-13,Quantum Pro Laptop,Electronics,6,900000,West,150000,169
2024-05-13,Titan GPU X,Components,9,765000,West,85000,57
2024-05-13,Aero Max Drone,Gadgets,17,1105000,North,65000,115
2024-05-13,Lumina VR Headset,Wearables,19,855000,East,45000,135
2024-05-13,Echelon Gaming Desk,Furniture,13,455000,South,35000,162
2024-05-14,Quantum Pro Laptop,Electronics,5,750000,East,150000,190
2024-05-14,Titan GPU X,Components,9,765000,West,85000,116
2024-05-14,Aero Max Drone,Gadgets,18,1170000,East,65000,164
2024-05-14,Lumina VR Headset,Wearables,20,900000,West,45000,61
2024-05-14,Echelon Gaming Desk,Furniture,13,455000,West,35000,194
2024-05-15,Quantum Pro Laptop,Electronics,8,1200000,East,150000,133
2024-05-15,Titan GPU X,Components,7,595000,West,85000,170
2024-05-15,Aero Max Drone,Gadgets,11,715000,West,65000,149
2024-05-15,Lumina VR Headset,Wearables,18,810000,West,45000,92
2024-05-15,Echelon Gaming Desk,Furniture,11,385000,North,35000,183
2024-05-16,Quantum Pro Laptop,Electronics,6,900000,South,150000,71
2024-05-16,Titan GPU X,Components,11,935000,East,85000,139
2024-05-16,Aero Max Drone,Gadgets,19,1235000,West,65000,100
2024-05-16,Lumina VR Headset,Wearables,19,855000,South,45000,155
2024-05-16,Echelon Gaming Desk,Furniture,9,315000,North,35000,109
2024-05-17,Quantum Pro Laptop,Electronics,6,900000,South,150000,88
2024-05-17,Titan GPU X,Components,9,765000,East,85000,188
2024-05-17,Aero Max Drone,Gadgets,15,975000,North,65000,195
2024-05-17,Lumina VR Headset,Wearables,22,990000,North,45000,107
2024-05-17,Echelon Gaming Desk,Furniture,12,420000,East,35000,104
2024-05-18,Quantum Pro Laptop,Electronics,7,1050000,North,150000,59
2024-05-18,Titan GPU X,Components,17,1445000,East,85000,92
2024-05-18,Aero Max Drone,Gadgets,20,1300000,East,65000,116
2024-05-18,Lumina VR Headset,Wearables,26,1170000,North,45000,165
2024-05-18,Echelon Gaming Desk,Furniture,15,525000,West,35000,187
2024-05-19,Quantum Pro Laptop,Electronics,7,1050000,South,150000,165
2024-05-19,Titan GPU X,Components,13,1105000,North,85000,137
2024-05-19,Aero Max Drone,Gadgets,27,1755000,East,65000,120
2024-05-19,Lumina VR Headset,Wearables,20,900000,South,45000,143
2024-05-19,Echelon Gaming Desk,Furniture,16,560000,South,35000,169
2024-05-20,Quantum Pro Laptop,Electronics,5,750000,North,150000,179
2024-05-20,Titan GPU X,Components,12,1020000,North,85000,137
2024-05-20,Aero Max Drone,Gadgets,14,910000,West,65000,176
2024-05-20,Lumina VR Headset,Wearables,18,810000,North,45000,79
2024-05-20,Echelon Gaming Desk,Furniture,14,490000,South,35000,146
2024-05-21,Quantum Pro Laptop,Electronics,7,1050000,East,150000,73
2024-05-21,Titan GPU X,Components,10,850000,West,85000,144
2024-05-21,Aero Max Drone,Gadgets,19,1235000,North,65000,75
2024-05-21,Lumina VR Headset,Wearables,22,990000,South,45000,129
2024-05-21,Echelon Gaming Desk,Furniture,13,455000,East,35000,92
2024-05-22,Quantum Pro Laptop,Electronics,6,900000,North,150000,130
2024-05-22,Titan GPU X,Components,11,935000,West,85000,187
2024-05-22,Aero Max Drone,Gadgets,10,650000,East,65000,191
2024-05-22,Lumina VR Headset,Wearables,14,630000,West,45000,81
2024-05-22,Echelon Gaming Desk,Furniture,11,385000,South,35000,75
2024-05-23,Quantum Pro Laptop,Electronics,5,750000,South,150000,155
2024-05-23,Titan GPU X,Components,12,1020000,South,85000,130
2024-05-23,Aero Max Drone,Gadgets,18,1170000,West,65000,140
2024-05-23,Lumina VR Headset,Wearables,20,900000,North,45000,71
2024-05-23,Echelon Gaming Desk,Furniture,15,525000,North,35000,133
2024-05-24,Quantum Pro Laptop,Electronics,6,900000,North,150000,149
2024-05-24,Titan GPU X,Components,9,765000,North,85000,154
2024-05-24,Aero Max Drone,Gadgets,12,780000,West,65000,199
2024-05-24,Lumina VR Headset,Wearables,17,765000,East,45000,183
2024-05-24,Echelon Gaming Desk,Furniture,12,420000,East,35000,97
2024-05-25,Quantum Pro Laptop,Electronics,6,900000,North,150000,65
2024-05-25,Titan GPU X,Components,13,1105000,North,85000,164
2024-05-25,Aero Max Drone,Gadgets,27,1755000,South,65000,111
2024-05-25,Lumina VR Headset,Wearables,21,945000,West,45000,174
2024-05-25,Echelon Gaming Desk,Furniture,13,455000,North,35000,181
2024-05-26,Quantum Pro Laptop,Electronics,8,1200000,North,150000,181
2024-05-26,Titan GPU X,Components,12,1020000,North,85000,137
2024-05-26,Aero Max Drone,Gadgets,23,1495000,South,65000,82
2024-05-26,Lumina VR Headset,Wearables,29,1305000,East,45000,174
2024-05-26,Echelon Gaming Desk,Furniture,19,665000,South,35000,114
2024-05-27,Quantum Pro Laptop,Electronics,6,900000,East,150000,64
2024-05-27,Titan GPU X,Components,11,935000,East,85000,118
2024-05-27,Aero Max Drone,Gadgets,16,1040000,North,65000,120
2024-05-27,Lumina VR Headset,Wearables,14,630000,West,45000,74
2024-05-27,Echelon Gaming Desk,Furniture,11,385000,South,35000,58
2024-05-28,Quantum Pro Laptop,Electronics,5,750000,West,150000,174
2024-05-28,Titan GPU X,Components,9,765000,South,85000,86
2024-05-28,Aero Max Drone,Gadgets,14,910000,East,65000,111
2024-05-28,Lumina VR Headset,Wearables,20,900000,South,45000,85
2024-05-28,Echelon Gaming Desk,Furniture,12,420000,West,35000,134
2024-05-29,Quantum Pro Laptop,Electronics,6,900000,South,150000,100
2024-05-29,Titan GPU X,Components,11,935000,West,85000,150
2024-05-29,Aero Max Drone,Gadgets,15,975000,South,65000,50
2024-05-29,Lumina VR Headset,Wearables,19,855000,East,45000,70
2024-05-29,Echelon Gaming Desk,Furniture,8,280000,North,35000,197
2024-05-30,Quantum Pro Laptop,Electronics,6,900000,South,150000,136
2024-05-30,Titan GPU X,Components,10,850000,North,85000,59
2024-05-30,Aero Max Drone,Gadgets,18,1170000,South,65000,133
